Zipcode,Median Age,Population,Asian,Black,Hispanic,White,American Indian,Native Hawaaiian,Two or more races
17822,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17876,43.9,1919.0,0.0,4.0,52.0,1876.0,0.0,0.0,11.0
17880,38.2,128.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0
17268,41.3,29374.0,57.0,926.0,1012.0,27963.0,76.0,5.0,313.0
17271,46.4,259.0,0.0,0.0,0.0,259.0,0.0,0.0,0.0
17094,41.8,2427.0,0.0,20.0,48.0,2379.0,0.0,0.0,15.0
17102,37.1,7434.0,321.0,2477.0,495.0,4289.0,12.0,0.0,293.0
17223,48.6,233.0,0.0,4.0,0.0,229.0,0.0,0.0,0.0
17224,49.5,1743.0,0.0,0.0,0.0,1714.0,0.0,0.0,29.0
17236,46.4,7939.0,20.0,130.0,156.0,7723.0,0.0,0.0,66.0
17240,31.6,4001.0,9.0,1.0,8.0,3991.0,0.0,0.0,0.0
20427,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19333,40.4,6911.0,1135.0,249.0,247.0,5409.0,0.0,0.0,83.0
19341,40.6,17572.0,2805.0,893.0,893.0,13480.0,0.0,0.0,144.0
19344,41.2,11988.0,79.0,325.0,182.0,11525.0,0.0,0.0,57.0
19350,46.8,11424.0,387.0,162.0,607.0,10366.0,0.0,0.0,200.0
19403,42.2,46592.0,4750.0,4181.0,2645.0,36334.0,21.0,9.0,854.0
19435,39.1,175.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0
19457,55.1,87.0,19.0,0.0,0.0,68.0,0.0,0.0,0.0
19137,38.2,8347.0,33.0,321.0,821.0,7562.0,36.0,0.0,137.0
19046,47.2,17660.0,555.0,994.0,865.0,15556.0,49.0,0.0,493.0
19047,42.8,34479.0,1751.0,1315.0,1518.0,30662.0,28.0,0.0,539.0
19063,46.9,35764.0,1880.0,1599.0,670.0,31340.0,72.0,0.0,668.0
19075,39.5,7632.0,213.0,502.0,428.0,6448.0,0.0,0.0,276.0
19076,36.0,6555.0,46.0,390.0,48.0,5941.0,0.0,0.0,173.0
19015,37.0,16809.0,199.0,4750.0,497.0,11175.0,82.0,0.0,558.0
19030,45.0,11792.0,645.0,318.0,628.0,10457.0,26.0,0.0,261.0
19038,41.1,31415.0,985.0,4259.0,1338.0,25072.0,16.0,22.0,800.0
19730,31.9,1100.0,0.0,56.0,10.0,1044.0,0.0,0.0,0.0
19732,54.4,88.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0
19806,41.1,9887.0,215.0,1141.0,232.0,8337.0,0.0,0.0,106.0
19954,39.3,1523.0,0.0,264.0,70.0,1186.0,1.0,0.0,71.0
19960,39.7,6505.0,48.0,1079.0,940.0,4973.0,0.0,0.0,195.0
19966,51.5,29324.0,378.0,3342.0,2811.0,24230.0,319.0,0.0,503.0
19136,35.2,34741.0,1341.0,5732.0,6118.0,24218.0,54.0,10.0,1196.0
19081,37.2,9923.0,395.0,427.0,221.0,8747.0,63.0,0.0,247.0
19086,43.9,11746.0,1133.0,345.0,281.0,9780.0,73.0,0.0,398.0
19106,38.6,12592.0,695.0,1032.0,720.0,10512.0,27.0,10.0,279.0
19141,34.1,34701.0,2232.0,28686.0,1711.0,2565.0,28.0,0.0,833.0
19145,37.8,46052.0,6452.0,14427.0,3663.0,23260.0,451.0,0.0,659.0
19367,26.5,76.0,0.0,0.0,60.0,76.0,0.0,0.0,0.0
19374,41.8,1086.0,0.0,20.0,666.0,962.0,0.0,0.0,0.0
19437,46.9,1122.0,33.0,0.0,0.0,1054.0,0.0,0.0,35.0
19444,42.4,10890.0,449.0,352.0,303.0,9932.0,24.0,0.0,100.0
19446,43.5,56720.0,7638.0,3199.0,2571.0,44089.0,113.0,0.0,1083.0
19453,51.2,1732.0,71.0,0.0,19.0,1661.0,0.0,0.0,0.0
19465,42.9,17473.0,486.0,420.0,641.0,16118.0,11.0,0.0,343.0
19519,67.0,134.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0
19610,45.2,15417.0,658.0,387.0,1669.0,13182.0,0.0,0.0,449.0
19702,34.1,55537.0,5924.0,15885.0,7553.0,30162.0,101.0,19.0,1934.0
19703,35.7,15362.0,1163.0,4497.0,1013.0,9005.0,77.0,0.0,404.0
19609,37.4,10476.0,112.0,821.0,2070.0,8341.0,98.0,0.0,231.0
19454,43.8,28977.0,5134.0,1453.0,592.0,21724.0,12.0,20.0,581.0
19462,41.6,15811.0,1328.0,1406.0,713.0,12537.0,9.0,0.0,383.0
19464,38.0,46904.0,783.0,7531.0,2244.0,35684.0,11.0,0.0,2434.0
19711,35.2,52547.0,3756.0,5463.0,4092.0,40710.0,122.0,29.0,1634.0
19720,39.5,59664.0,1698.0,25226.0,8522.0,28015.0,172.0,48.0,2153.0
19002,45.4,32241.0,2846.0,1576.0,1413.0,26757.0,36.0,0.0,912.0
19510,41.8,8710.0,242.0,362.0,685.0,8034.0,0.0,0.0,33.0
19506,45.8,7466.0,90.0,80.0,422.0,7143.0,9.0,0.0,75.0
19507,39.1,3211.0,32.0,0.0,77.0,3179.0,0.0,0.0,0.0
19522,46.1,14034.0,28.0,59.0,657.0,13602.0,0.0,0.0,297.0
19526,45.6,11256.0,39.0,162.0,306.0,10793.0,33.0,0.0,142.0
19551,45.8,4844.0,33.0,75.0,230.0,4534.0,0.0,0.0,94.0
19554,38.5,396.0,0.0,0.0,39.0,348.0,0.0,0.0,0.0
19604,27.4,28346.0,119.0,2642.0,20018.0,16742.0,694.0,13.0,3291.0
19147,35.2,38472.0,4604.0,3491.0,3366.0,28375.0,30.0,0.0,1151.0
19701,41.2,40173.0,3020.0,11177.0,3272.0,23666.0,127.0,15.0,1482.0
19710,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19713,38.4,30260.0,1661.0,5684.0,4099.0,20557.0,260.0,0.0,967.0
24292,48.7,392.0,0.0,32.0,0.0,360.0,0.0,0.0,0.0
20015,43.6,16202.0,808.0,1288.0,1840.0,13143.0,53.0,31.0,463.0
20110,35.1,47574.0,2578.0,6746.0,16553.0,30998.0,325.0,79.0,2459.0
20121,34.9,29426.0,8418.0,2761.0,4710.0,15252.0,125.0,7.0,1391.0
20124,45.0,15114.0,2658.0,638.0,881.0,10843.0,0.0,26.0,849.0
20181,41.6,9350.0,195.0,394.0,656.0,8435.0,8.0,0.0,262.0
20184,59.6,496.0,0.0,67.0,84.0,429.0,0.0,0.0,0.0
20602,34.0,26550.0,692.0,15849.0,1864.0,7587.0,317.0,0.0,1915.0
20603,36.3,31975.0,1731.0,18948.0,2016.0,9128.0,174.0,0.0,1777.0
20606,46.0,374.0,0.0,55.0,8.0,260.0,0.0,0.0,59.0
20607,45.3,10843.0,821.0,6956.0,467.0,2048.0,76.0,0.0,687.0
20608,47.5,860.0,5.0,424.0,2.0,176.0,0.0,0.0,255.0
20621,54.1,960.0,0.0,229.0,0.0,715.0,0.0,0.0,16.0
20623,39.4,2997.0,121.0,2447.0,35.0,282.0,0.0,18.0,125.0
20624,46.0,1409.0,0.0,120.0,25.0,1278.0,0.0,0.0,11.0
20653,34.6,24274.0,1366.0,7199.0,1682.0,14440.0,0.0,0.0,849.0
20659,40.0,23312.0,57.0,1856.0,719.0,20996.0,0.0,0.0,390.0
20684,52.8,1066.0,0.0,77.0,16.0,965.0,0.0,0.0,24.0
20687,38.7,448.0,45.0,0.0,0.0,354.0,0.0,0.0,49.0
20689,46.4,2081.0,18.0,384.0,80.0,1531.0,0.0,0.0,120.0
20144,51.0,1086.0,0.0,98.0,43.0,979.0,0.0,0.0,9.0
20832,41.3,26437.0,2892.0,3566.0,2557.0,17441.0,153.0,0.0,1376.0
20135,43.5,3187.0,51.0,173.0,39.0,2941.0,0.0,0.0,11.0
20164,34.1,41684.0,5929.0,3490.0,16390.0,24623.0,161.0,115.0,2115.0
20180,40.5,7705.0,203.0,236.0,564.0,7036.0,17.0,0.0,144.0
20609,49.0,1151.0,0.0,195.0,0.0,864.0,0.0,0.0,92.0
20617,47.7,832.0,0.0,91.0,25.0,706.0,0.0,0.0,35.0
20618,55.9,406.0,4.0,37.0,0.0,351.0,0.0,0.0,14.0
20636,39.6,10805.0,154.0,206.0,517.0,10161.0,0.0,0.0,267.0
20637,44.8,5751.0,172.0,1453.0,189.0,3897.0,0.0,0.0,210.0
20645,50.7,749.0,0.0,24.0,0.0,725.0,0.0,0.0,0.0
20674,37.7,848.0,17.0,94.0,87.0,609.0,0.0,0.0,107.0
20754,47.4,7124.0,246.0,462.0,238.0,6198.0,17.0,0.0,154.0
20758,53.2,451.0,0.0,45.0,12.0,394.0,0.0,0.0,0.0
20625,39.0,646.0,0.0,52.0,0.0,558.0,0.0,0.0,36.0
20755,25.3,10873.0,653.0,2038.0,1351.0,6857.0,33.0,4.0,1039.0
20860,40.7,2855.0,228.0,908.0,256.0,1615.0,0.0,0.0,104.0
20676,40.1,3848.0,0.0,441.0,319.0,3123.0,0.0,0.0,195.0
20777,45.9,3687.0,604.0,222.0,140.0,2637.0,0.0,0.0,156.0
20833,45.5,7369.0,574.0,712.0,755.0,5412.0,116.0,0.0,474.0
20912,35.8,26140.0,1147.0,9373.0,5433.0,10907.0,36.0,0.0,1088.0
20045,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20052,20.0,126.0,37.0,26.0,17.0,63.0,0.0,0.0,0.0
20053,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20057,19.8,3900.0,809.0,245.0,438.0,2580.0,32.0,0.0,181.0
20064,19.9,2175.0,155.0,219.0,282.0,1689.0,4.0,4.0,74.0
20202,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20204,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20228,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20245,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20307,27.1,66.0,0.0,3.0,0.0,46.0,0.0,0.0,17.0
20317,86.2,416.0,0.0,81.0,5.0,330.0,0.0,0.0,0.0
20373,22.2,141.0,0.0,12.0,41.0,110.0,0.0,3.0,16.0
20390,21.2,326.0,0.0,30.0,82.0,250.0,0.0,0.0,22.0
20405,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20418,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24501,29.1,28036.0,267.0,10402.0,1225.0,16082.0,46.0,8.0,627.0
20506,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20510,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20520,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20535,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20540,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20551,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20553,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20560,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20565,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20566,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20593,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20660,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20686,20.5,1775.0,88.0,133.0,66.0,1512.0,0.0,0.0,42.0
20742,19.0,6726.0,1230.0,769.0,310.0,4260.0,0.0,0.0,291.0
20899,44.9,295.0,0.0,210.0,39.0,46.0,0.0,0.0,0.0
20612,82.9,203.0,0.0,0.0,0.0,155.0,0.0,0.0,48.0
20707,37.9,32798.0,2827.0,15311.0,5133.0,10556.0,93.0,0.0,1513.0
20902,37.1,52908.0,5550.0,9356.0,19469.0,21056.0,153.0,220.0,2552.0
20711,37.8,7413.0,79.0,1250.0,861.0,5341.0,62.0,0.0,149.0
20770,35.3,24560.0,2205.0,11769.0,4142.0,7078.0,110.0,0.0,726.0
20872,40.8,12603.0,1016.0,1371.0,1589.0,9363.0,12.0,0.0,452.0
20670,23.2,1441.0,77.0,294.0,146.0,939.0,28.0,0.0,86.0
20720,41.6,22971.0,1462.0,16221.0,1178.0,4006.0,8.0,0.0,993.0
20905,42.2,18662.0,2822.0,4694.0,2758.0,8702.0,0.0,0.0,894.0
21009,37.3,29905.0,1247.0,3877.0,1180.0,22888.0,17.0,0.0,1310.0
21017,34.0,6983.0,220.0,2135.0,448.0,4150.0,20.0,5.0,302.0
21028,49.6,2783.0,87.0,6.0,98.0,2672.0,0.0,0.0,18.0
21032,49.8,8084.0,171.0,736.0,396.0,6785.0,0.0,0.0,316.0
21036,49.5,2112.0,287.0,83.0,63.0,1687.0,0.0,0.0,25.0
21044,39.7,44256.0,5098.0,12111.0,3918.0,23544.0,149.0,16.0,2591.0
21048,46.6,10276.0,47.0,548.0,270.0,9490.0,0.0,33.0,99.0
21130,49.1,156.0,0.0,20.0,0.0,130.0,0.0,0.0,6.0
21146,42.5,27555.0,542.0,876.0,922.0,24863.0,0.0,0.0,1184.0
21154,49.8,5804.0,63.0,106.0,101.0,5591.0,0.0,19.0,25.0
21160,38.1,2933.0,0.0,0.0,38.0,2869.0,15.0,0.0,49.0
21209,35.9,28309.0,1834.0,4903.0,1264.0,20283.0,52.0,36.0,777.0
21212,38.1,33431.0,1456.0,13083.0,1406.0,17793.0,19.0,15.0,811.0
21216,36.8,30179.0,66.0,28699.0,320.0,542.0,42.0,12.0,687.0
21520,44.1,2200.0,2.0,1.0,30.0,2191.0,2.0,0.0,4.0
21545,47.9,1740.0,0.0,13.0,8.0,1708.0,9.0,2.0,0.0
21555,48.7,1586.0,22.0,4.0,27.0,1532.0,0.0,0.0,28.0
21001,36.9,24752.0,1008.0,6157.0,2200.0,15566.0,0.0,0.0,1354.0
21013,47.6,4768.0,70.0,169.0,163.0,4432.0,0.0,0.0,97.0
21029,45.7,10895.0,3647.0,738.0,331.0,5980.0,0.0,10.0,443.0
21045,37.2,40365.0,5097.0,11936.0,4540.0,20495.0,271.0,11.0,1836.0
21057,51.4,4232.0,133.0,158.0,59.0,3838.0,15.0,0.0,73.0
21060,37.9,34899.0,1164.0,6081.0,3095.0,25167.0,48.0,87.0,1271.0
21531,48.2,1868.0,0.0,4.0,10.0,1843.0,1.0,0.0,20.0
21012,40.6,21600.0,817.0,666.0,772.0,19384.0,0.0,0.0,628.0
21030,37.3,24396.0,2855.0,3910.0,3175.0,16436.0,32.0,0.0,767.0
21046,36.8,15655.0,1405.0,3503.0,1350.0,9977.0,20.0,0.0,622.0
21056,62.5,158.0,0.0,0.0,0.0,158.0,0.0,0.0,0.0
21105,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21111,44.3,5387.0,64.0,12.0,110.0,5230.0,0.0,0.0,81.0
21122,39.7,61051.0,1486.0,4175.0,2232.0,52328.0,161.0,0.0,2321.0
21161,45.9,5601.0,23.0,11.0,50.0,5519.0,0.0,0.0,48.0
21163,45.4,7030.0,1586.0,1183.0,294.0,3731.0,12.0,0.0,387.0
21206,36.4,52020.0,768.0,38067.0,1769.0,11520.0,37.0,6.0,858.0
24432,47.8,286.0,0.0,0.0,0.0,259.0,0.0,0.0,27.0
24473,62.6,889.0,0.0,0.0,0.0,889.0,0.0,0.0,0.0
24237,53.3,865.0,0.0,68.0,0.0,797.0,0.0,0.0,0.0
24483,45.0,582.0,0.0,0.0,0.0,582.0,0.0,0.0,0.0
24485,57.9,333.0,0.0,0.0,0.0,333.0,0.0,0.0,0.0
24503,43.4,19349.0,379.0,2316.0,696.0,16308.0,14.0,0.0,268.0
24555,38.5,2245.0,24.0,217.0,121.0,1829.0,26.0,0.0,149.0
24563,47.4,5290.0,1.0,987.0,80.0,4149.0,16.0,0.0,137.0
24565,55.5,815.0,0.0,379.0,24.0,423.0,0.0,0.0,13.0
24569,45.5,938.0,0.0,329.0,9.0,601.0,0.0,0.0,8.0
24586,46.0,5819.0,0.0,759.0,248.0,4761.0,0.0,0.0,107.0
24465,64.2,1239.0,0.0,0.0,0.0,1230.0,3.0,0.0,6.0
24014,45.7,16605.0,388.0,1444.0,677.0,14367.0,0.0,0.0,339.0
24064,46.3,5046.0,9.0,70.0,0.0,4875.0,0.0,0.0,92.0
24065,51.8,6098.0,0.0,70.0,44.0,5984.0,0.0,0.0,36.0
24085,53.3,2139.0,0.0,202.0,15.0,1922.0,0.0,0.0,0.0
24086,72.3,113.0,0.0,12.0,0.0,101.0,0.0,0.0,0.0
24105,59.7,468.0,0.0,0.0,0.0,468.0,0.0,0.0,0.0
24018,44.0,38341.0,2360.0,2238.0,1235.0,32575.0,110.0,0.0,691.0
24059,55.2,853.0,12.0,0.0,0.0,796.0,0.0,0.0,45.0
24072,45.5,1029.0,21.0,51.0,0.0,877.0,0.0,0.0,80.0
24073,40.6,30710.0,651.0,1574.0,746.0,27653.0,150.0,0.0,280.0
24088,36.4,5472.0,0.0,560.0,92.0,4804.0,27.0,0.0,39.0
24102,44.1,1552.0,0.0,0.0,0.0,1549.0,0.0,0.0,3.0
24121,53.1,11145.0,0.0,370.0,241.0,10628.0,15.0,0.0,123.0
24124,42.1,4785.0,12.0,24.0,59.0,4671.0,0.0,0.0,78.0
24131,-666666666.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
24138,51.4,1618.0,0.0,0.0,0.0,1593.0,25.0,0.0,0.0
24139,65.3,359.0,0.0,44.0,0.0,308.0,0.0,0.0,7.0
24142,19.5,2745.0,3.0,804.0,241.0,1605.0,4.0,4.0,252.0
24162,46.8,2381.0,45.0,64.0,16.0,2256.0,0.0,0.0,16.0
24179,44.5,18258.0,309.0,549.0,396.0,16858.0,30.0,0.0,352.0
24230,38.8,8092.0,16.0,169.0,105.0,7767.0,26.0,0.0,53.0
24053,44.9,2646.0,25.0,48.0,108.0,2549.0,0.0,0.0,24.0
24077,42.3,769.0,19.0,24.0,40.0,726.0,0.0,0.0,0.0
24090,45.6,5028.0,22.0,102.0,34.0,4806.0,0.0,0.0,68.0
24091,48.0,7739.0,7.0,125.0,335.0,7434.0,20.0,0.0,143.0
24523,46.8,19711.0,103.0,2755.0,153.0,16316.0,14.0,0.0,517.0
24531,49.0,8818.0,56.0,2027.0,230.0,6484.0,3.0,0.0,137.0
24550,44.3,7272.0,108.0,675.0,61.0,6306.0,63.0,0.0,104.0
24557,50.0,7696.0,3.0,1739.0,101.0,5690.0,0.0,0.0,219.0
24577,46.8,4720.0,0.0,1493.0,5.0,3096.0,0.0,0.0,131.0
24590,41.9,7779.0,55.0,1267.0,108.0,6196.0,6.0,0.0,220.0
24598,43.8,1677.0,6.0,150.0,0.0,1448.0,0.0,0.0,73.0
24602,40.9,670.0,0.0,0.0,0.0,670.0,0.0,0.0,0.0
24603,58.0,766.0,0.0,0.0,0.0,762.0,0.0,0.0,4.0
24622,47.7,839.0,0.0,0.0,0.0,833.0,0.0,0.0,6.0
24712,27.4,2264.0,14.0,135.0,18.0,2083.0,0.0,0.0,20.0
24733,37.3,583.0,0.0,0.0,0.0,583.0,0.0,0.0,0.0
24818,40.2,1214.0,0.0,0.0,0.0,1214.0,0.0,0.0,0.0
24822,37.5,823.0,0.0,0.0,0.0,823.0,0.0,0.0,0.0
24844,58.7,1178.0,0.0,0.0,0.0,1178.0,0.0,0.0,0.0
24851,45.1,654.0,0.0,0.0,0.0,654.0,0.0,0.0,0.0
24504,36.8,9765.0,68.0,4471.0,127.0,5133.0,0.0,0.0,88.0
24517,49.5,4743.0,16.0,1414.0,41.0,3265.0,0.0,0.0,48.0
24522,43.4,9206.0,12.0,1381.0,140.0,7616.0,5.0,0.0,168.0
24529,50.8,2050.0,0.0,693.0,155.0,1339.0,0.0,0.0,18.0
24549,43.5,3805.0,6.0,368.0,194.0,3057.0,0.0,22.0,232.0
24553,43.6,1489.0,0.0,200.0,32.0,1289.0,0.0,0.0,0.0
26330,42.2,14760.0,286.0,154.0,157.0,13998.0,0.0,12.0,213.0
24521,49.8,9830.0,28.0,1142.0,335.0,8267.0,128.0,0.0,234.0
24526,54.8,1264.0,0.0,65.0,1.0,1151.0,0.0,0.0,47.0
24530,44.0,932.0,0.0,144.0,39.0,725.0,0.0,0.0,48.0
24534,54.0,1208.0,0.0,525.0,10.0,658.0,0.0,0.0,25.0
24536,35.0,286.0,0.0,0.0,0.0,286.0,0.0,0.0,0.0
24539,61.9,80.0,0.0,56.0,0.0,24.0,0.0,0.0,0.0
24566,45.4,1386.0,26.0,269.0,8.0,1018.0,0.0,0.0,73.0
24571,48.4,2310.0,0.0,323.0,10.0,1827.0,3.0,9.0,148.0
24363,47.4,1290.0,29.0,14.0,42.0,1218.0,0.0,0.0,0.0
24283,50.2,2130.0,0.0,0.0,89.0,2063.0,0.0,19.0,48.0
24319,45.4,7228.0,0.0,120.0,87.0,6942.0,98.0,21.0,31.0
24324,46.9,1853.0,0.0,110.0,0.0,1743.0,0.0,0.0,0.0
24370,40.6,6821.0,0.0,17.0,339.0,6725.0,0.0,0.0,79.0
24597,48.2,1151.0,0.0,334.0,63.0,772.0,39.0,0.0,0.0
24981,54.9,351.0,0.0,54.0,0.0,297.0,0.0,0.0,0.0
24962,54.1,114.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0
24963,48.4,3737.0,0.0,0.0,12.0,3664.0,4.0,0.0,69.0
24976,50.4,1075.0,0.0,0.0,68.0,1060.0,0.0,0.0,15.0
24888,34.9,68.0,0.0,3.0,3.0,56.0,0.0,0.0,9.0
24977,52.0,447.0,0.0,0.0,0.0,447.0,0.0,0.0,0.0
24313,29.6,917.0,0.0,0.0,139.0,888.0,0.0,0.0,0.0
24314,54.9,1403.0,0.0,6.0,0.0,1380.0,0.0,0.0,17.0
24316,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24317,49.2,3903.0,0.0,33.0,20.0,3756.0,29.0,0.0,65.0
24318,47.0,599.0,0.0,0.0,12.0,587.0,12.0,0.0,0.0
24352,63.3,839.0,13.0,0.0,20.0,785.0,0.0,0.0,41.0
24366,58.2,548.0,0.0,0.0,36.0,548.0,0.0,0.0,0.0
24019,41.8,27722.0,586.0,3159.0,1510.0,22535.0,50.0,11.0,973.0
24054,44.2,6367.0,0.0,1744.0,586.0,3926.0,0.0,0.0,183.0
24055,46.5,12402.0,0.0,1505.0,569.0,10549.0,0.0,0.0,81.0
24069,51.3,1644.0,0.0,634.0,138.0,991.0,0.0,0.0,0.0
24070,43.2,1827.0,0.0,2.0,1.0,1807.0,0.0,0.0,18.0
24087,34.1,3789.0,0.0,78.0,210.0,3642.0,6.0,0.0,14.0
24089,57.2,2440.0,0.0,654.0,125.0,1663.0,0.0,0.0,123.0
24128,48.5,1948.0,0.0,0.0,69.0,1948.0,0.0,0.0,0.0
24151,43.1,20436.0,109.0,2733.0,761.0,16733.0,123.0,0.0,487.0
24167,55.0,206.0,0.0,0.0,0.0,185.0,0.0,0.0,21.0
24171,50.0,8327.0,30.0,670.0,290.0,7475.0,41.0,0.0,33.0
24211,49.2,10032.0,66.0,13.0,188.0,9809.0,40.0,0.0,74.0
24217,51.2,278.0,0.0,0.0,0.0,278.0,0.0,0.0,0.0
24219,41.1,11393.0,89.0,1081.0,154.0,9983.0,13.0,0.0,227.0
24250,50.2,1309.0,0.0,0.0,0.0,1288.0,12.0,0.0,9.0
24260,48.0,5340.0,0.0,65.0,18.0,5267.0,4.0,0.0,4.0
24263,43.7,5875.0,7.0,10.0,40.0,5817.0,0.0,0.0,41.0
24269,37.9,390.0,0.0,0.0,0.0,374.0,0.0,0.0,16.0
24127,49.8,3860.0,0.0,6.0,2.0,3800.0,0.0,0.0,53.0
24133,51.0,2258.0,17.0,81.0,0.0,2140.0,0.0,0.0,20.0
24011,34.0,518.0,54.0,24.0,24.0,388.0,0.0,0.0,39.0
24013,32.8,8478.0,0.0,1544.0,462.0,6511.0,0.0,0.0,403.0
24556,48.2,3218.0,53.0,137.0,194.0,2972.0,0.0,0.0,44.0
24520,55.6,2261.0,0.0,699.0,0.0,1562.0,0.0,0.0,0.0
24528,47.1,3126.0,0.0,964.0,48.0,1890.0,6.0,0.0,222.0
24551,41.3,25625.0,886.0,1766.0,950.0,22125.0,13.0,6.0,621.0
24592,44.3,13342.0,173.0,5837.0,398.0,6990.0,51.0,0.0,197.0
24609,44.7,7136.0,0.0,16.0,0.0,7103.0,14.0,0.0,3.0
24380,43.3,2696.0,0.0,64.0,108.0,2476.0,48.0,0.0,0.0
24416,42.8,8756.0,123.0,472.0,117.0,7941.0,17.0,16.0,145.0
24426,44.7,13451.0,74.0,955.0,278.0,12181.0,0.0,11.0,220.0
26161,47.0,604.0,0.0,0.0,0.0,604.0,0.0,0.0,0.0
24441,38.5,6190.0,0.0,77.0,451.0,5959.0,0.0,45.0,29.0
24459,43.6,728.0,36.0,0.0,0.0,692.0,0.0,0.0,0.0
24467,42.7,2363.0,0.0,37.0,37.0,2190.0,0.0,0.0,90.0
23696,43.0,3696.0,19.0,21.0,143.0,3586.0,0.0,0.0,36.0
23707,34.3,14685.0,110.0,6703.0,649.0,7361.0,45.0,0.0,347.0
23821,39.7,2016.0,0.0,1104.0,21.0,898.0,0.0,0.0,12.0
23827,46.1,1491.0,0.0,596.0,85.0,799.0,4.0,0.0,89.0
23830,44.4,1565.0,0.0,342.0,0.0,1135.0,0.0,0.0,88.0
23833,42.5,2216.0,0.0,216.0,20.0,1959.0,0.0,0.0,41.0
23850,43.8,1211.0,0.0,415.0,0.0,796.0,0.0,0.0,0.0
23851,40.5,13437.0,103.0,6305.0,146.0,6346.0,24.0,0.0,569.0
23890,43.9,4396.0,0.0,2616.0,143.0,1677.0,0.0,0.0,76.0
23302,49.8,162.0,0.0,0.0,0.0,162.0,0.0,0.0,0.0
23307,43.5,704.0,0.0,459.0,64.0,245.0,0.0,0.0,0.0
23336,56.5,2899.0,62.0,12.0,92.0,2699.0,0.0,0.0,91.0
23150,42.1,12862.0,69.0,3465.0,299.0,8908.0,171.0,0.0,213.0
23220,26.4,34934.0,1624.0,11149.0,1231.0,20652.0,49.0,6.0,1139.0
23222,38.4,27212.0,251.0,21037.0,602.0,4728.0,58.0,0.0,950.0
23230,37.9,6871.0,414.0,881.0,826.0,4980.0,14.0,81.0,145.0
23294,31.9,18091.0,3576.0,3455.0,1260.0,9584.0,60.0,0.0,857.0
23301,29.8,1721.0,0.0,414.0,810.0,1282.0,0.0,0.0,14.0
23321,38.0,36212.0,1227.0,12244.0,1441.0,21183.0,31.0,0.0,1434.0
23347,40.1,730.0,53.0,110.0,183.0,567.0,0.0,0.0,0.0
23409,39.2,158.0,0.0,0.0,0.0,158.0,0.0,0.0,0.0
23417,60.1,3438.0,27.0,892.0,139.0,2504.0,0.0,0.0,12.0
23960,47.5,1541.0,9.0,771.0,27.0,719.0,0.0,0.0,42.0
23962,42.3,830.0,0.0,213.0,10.0,617.0,0.0,0.0,0.0
23963,61.3,88.0,0.0,40.0,0.0,48.0,0.0,0.0,0.0
23079,47.4,409.0,0.0,45.0,0.0,344.0,0.0,0.0,20.0
23084,45.3,1897.0,22.0,354.0,57.0,1448.0,0.0,0.0,73.0
